DistanceOrColor,RED336,3360,RED
DistanceOrColor,RED337,3370,RED
DistanceOrColor,RED338,3380,RED
DistanceOrColor,RED339,3390,RED
DistanceOrColor,RED340,3400,RED
DistanceOrColor,RED341,3410,RED
DistanceOrColor,RED342,3420,RED
DistanceOrColor,RED343,3430,RED
DistanceOrColor,RED344,3440,RED
DistanceOrColor,RED345,3450,RED
DistanceOrColor,RED346,3460,RED
DistanceOrColor,RED347,3470,RED
DistanceOrColor,RED348,3480,RED
DistanceOrColor,RED349,3490,RED
DistanceOrColor,RED350,3500,RED
DistanceOrColor,RED351,3510,RED
DistanceOrColor,RED352,3520,RED
DistanceOrColor,RED353,3530,RED
DistanceOrColor,RED354,3540,RED
DistanceOrColor,RED355,3550,RED
DistanceOrColor,RED356,3560,RED
DistanceOrColor,RED357,3570,RED
DistanceOrColor,RED358,3580,RED
DistanceOrColor,RED359,3590,RED
DistanceOrColor,RED360,3600,RED
DistanceOrColor,RED361,3610,RED
DistanceOrColor,RED362,3620,RED
DistanceOrColor,RED363,3630,RED
DistanceOrColor,RED364,3640,RED
DistanceOrColor,RED365,3650,RED
DistanceOrColor,RED366,3660,RED
DistanceOrColor,RED367,3670,RED
DistanceOrColor,RED368,3680,RED
DistanceOrColor,RED369,3690,RED
DistanceOrColor,RED370,3700,RED
DistanceOrColor,RED371,3710,RED
DistanceOrColor,RED372,3720,RED
DistanceOrColor,RED373,3730,RED
DistanceOrColor,RED374,3740,RED
DistanceOrColor,RED375,3750,RED
DistanceOrColor,RED376,3760,RED
DistanceOrColor,RED377,3770,RED
DistanceOrColor,RED378,3780,RED
DistanceOrColor,RED379,3790,RED
DistanceOrColor,RED380,3800,RED
DistanceOrColor,RED381,3810,RED
DistanceOrColor,RED382,3820,RED
DistanceOrColor,RED383,3830,RED
DistanceOrColor,RED384,3840,RED
DistanceOrColor,RED385,3850,RED
DistanceOrColor,RED386,3860,RED
DistanceOrColor,RED387,3870,RED
DistanceOrColor,RED388,3880,RED
DistanceOrColor,RED389,3890,RED
DistanceOrColor,RED390,3900,RED
DistanceOrColor,RED391,3910,RED
DistanceOrColor,RED392,3920,RED
DistanceOrColor,RED393,3930,RED
DistanceOrColor,RED394,3940,RED
DistanceOrColor,RED395,3950,RED
DistanceOrColor,RED396,3960,RED
DistanceOrColor,RED397,3970,RED
DistanceOrColor,RED398,3980,RED
DistanceOrColor,RED399,3990,RED
DistanceOrColor,RED400,4000,RED
DistanceOrColor,RED401,4010,RED
DistanceOrColor,RED402,4020,RED
DistanceOrColor,RED403,4030,RED
DistanceOrColor,RED404,4040,RED
DistanceOrColor,RED405,4050,RED
DistanceOrColor,RED406,4060,RED
DistanceOrColor,RED407,4070,RED
DistanceOrColor,RED408,4080,RED
DistanceOrColor,RED409,4090,RED
DistanceOrColor,RED410,4100,RED
DistanceOrColor,RED411,4110,RED
DistanceOrColor,RED412,4120,RED
DistanceOrColor,RED413,4130,RED
DistanceOrColor,RED414,4140,RED
DistanceOrColor,RED415,4150,RED
DistanceOrColor,RED416,4160,RED
DistanceOrColor,RED417,4170,RED
DistanceOrColor,RED418,4180,RED
DistanceOrColor,RED419,4190,RED
DistanceOrColor,RED420,4200,RED
DistanceOrColor,RED421,4210,RED
DistanceOrColor,RED422,4220,RED
DistanceOrColor,RED423,4230,RED
DistanceOrColor,RED424,4240,RED
DistanceOrColor,RED425,4250,RED
DistanceOrColor,RED426,4260,RED
DistanceOrColor,RED427,4270,RED
DistanceOrColor,RED428,4280,RED
DistanceOrColor,RED429,4290,RED
DistanceOrColor,RED430,4300,RED
DistanceOrColor,RED431,4310,RED
DistanceOrColor,RED432,4320,RED
DistanceOrColor,RED433,4330,RED
DistanceOrColor,RED434,4340,RED
DistanceOrColor,RED435,4350,RED
DistanceOrColor,RED436,4360,RED
DistanceOrColor,RED437,4370,RED
DistanceOrColor,RED438,4380,RED
DistanceOrColor,RED439,4390,RED
DistanceOrColor,RED440,4400,RED
DistanceOrColor,RED441,4410,RED
DistanceOrColor,RED442,4420,RED
DistanceOrColor,RED443,4430,RED
DistanceOrColor,RED444,4440,RED
DistanceOrColor,RED445,4450,RED
DistanceOrColor,RED446,4460,RED
DistanceOrColor,RED447,4470,RED
DistanceOrColor,RED448,4480,RED
DistanceOrColor,RED449,4490,RED
DistanceOrColor,RED450,4500,RED
DistanceOrColor,RED451,4510,RED
DistanceOrColor,RED452,4520,RED
DistanceOrColor,RED453,4530,RED
DistanceOrColor,RED454,4540,RED
DistanceOrColor,RED455,4550,RED
DistanceOrColor,RED456,4560,RED
DistanceOrColor,RED457,4570,RED
DistanceOrColor,RED458,4580,RED
DistanceOrColor,RED459,4590,RED
DistanceOrColor,RED460,4600,RED
DistanceOrColor,RED461,4610,RED
DistanceOrColor,RED462,4620,RED
DistanceOrColor,RED463,4630,RED
DistanceOrColor,RED464,4640,RED
DistanceOrColor,RED465,4650,RED
DistanceOrColor,RED466,4660,RED
DistanceOrColor,RED467,4670,RED
DistanceOrColor,RED468,4680,RED
DistanceOrColor,RED469,4690,RED
DistanceOrColor,RED470,4700,RED
DistanceOrColor,RED471,4710,RED
DistanceOrColor,RED472,4720,RED
DistanceOrColor,RED473,4730,RED
DistanceOrColor,RED474,4740,RED
DistanceOrColor,RED475,4750,RED
DistanceOrColor,RED476,4760,RED
DistanceOrColor,RED477,4770,RED
DistanceOrColor,RED478,4780,RED
DistanceOrColor,RED479,4790,RED
DistanceOrColor,RED480,4800,RED
DistanceOrColor,RED481,4810,RED
DistanceOrColor,RED482,4820,RED
DistanceOrColor,RED483,4830,RED
DistanceOrColor,RED484,4840,RED
DistanceOrColor,RED485,4850,RED
DistanceOrColor,RED486,4860,RED
DistanceOrColor,RED487,4870,RED
DistanceOrColor,RED488,4880,RED
DistanceOrColor,RED489,4890,RED
DistanceOrColor,RED490,4900,RED
DistanceOrColor,RED491,4910,RED
DistanceOrColor,RED492,4920,RED
DistanceOrColor,RED493,4930,RED
DistanceOrColor,RED494,4940,RED
DistanceOrColor,RED495,4950,RED
DistanceOrColor,RED496,4960,RED
DistanceOrColor,RED497,4970,RED
DistanceOrColor,RED498,4980,RED
DistanceOrColor,RED499,4990,RED
DistanceOrColor,RED500,5000,RED
DistanceOrColor,RED501,5010,RED
DistanceOrColor,RED502,5020,RED
DistanceOrColor,RED503,5030,RED
DistanceOrColor,RED504,5040,RED
DistanceOrColor,RED505,5050,RED
DistanceOrColor,RED506,5060,RED
DistanceOrColor,RED507,5070,RED
DistanceOrColor,RED508,5080,RED
DistanceOrColor,RED509,5090,RED
DistanceOrColor,RED510,5100,RED
DistanceOrColor,RED511,5110,RED
DistanceOrColor,RED512,5120,RED
DistanceOrColor,RED513,5130,RED
DistanceOrColor,RED514,5140,RED
DistanceOrColor,RED515,5150,RED
DistanceOrColor,RED516,5160,RED
DistanceOrColor,RED517,5170,RED
DistanceOrColor,RED518,5180,RED
DistanceOrColor,RED519,5190,RED
DistanceOrColor,RED520,5200,RED
DistanceOrColor,RED521,5210,RED
DistanceOrColor,RED522,5220,RED
DistanceOrColor,RED523,5230,RED
DistanceOrColor,RED524,5240,RED
DistanceOrColor,RED525,5250,RED
DistanceOrColor,RED526,5260,RED
DistanceOrColor,RED527,5270,RED
DistanceOrColor,RED528,5280,RED
DistanceOrColor,RED529,5290,RED
DistanceOrColor,RED530,5300,RED
DistanceOrColor,RED531,5310,RED
DistanceOrColor,RED532,5320,RED
DistanceOrColor,RED533,5330,RED
DistanceOrColor,RED534,5340,RED
DistanceOrColor,RED535,5350,RED
DistanceOrColor,RED536,5360,RED
DistanceOrColor,RED537,5370,RED
DistanceOrColor,RED538,5380,RED
DistanceOrColor,RED539,5390,RED
DistanceOrColor,RED540,5400,RED
DistanceOrColor,RED541,5410,RED
DistanceOrColor,RED542,5420,RED
DistanceOrColor,RED543,5430,RED
DistanceOrColor,RED544,5440,RED
DistanceOrColor,RED545,5450,RED
DistanceOrColor,RED546,5460,RED
DistanceOrColor,RED547,5470,RED
DistanceOrColor,RED548,5480,RED
DistanceOrColor,RED549,5490,RED
DistanceOrColor,RED550,5500,RED
DistanceOrColor,RED551,5510,RED
DistanceOrColor,RED552,5520,RED
DistanceOrColor,RED553,5530,RED
DistanceOrColor,RED554,5540,RED
DistanceOrColor,RED555,5550,RED
DistanceOrColor,RED556,5560,RED
DistanceOrColor,RED557,5570,RED
DistanceOrColor,RED558,5580,RED
DistanceOrColor,RED559,5590,RED
DistanceOrColor,RED560,5600,RED
DistanceOrColor,RED561,5610,RED
DistanceOrColor,RED562,5620,RED
DistanceOrColor,RED563,5630,RED
DistanceOrColor,RED564,5640,RED
DistanceOrColor,RED565,5650,RED
DistanceOrColor,RED566,5660,RED
DistanceOrColor,RED567,5670,RED
DistanceOrColor,RED568,5680,RED
DistanceOrColor,RED569,5690,RED
DistanceOrColor,RED570,5700,RED
DistanceOrColor,RED571,5710,RED
DistanceOrColor,RED572,5720,RED
DistanceOrColor,RED573,5730,RED
DistanceOrColor,RED574,5740,RED
DistanceOrColor,RED575,5750,RED
DistanceOrColor,RED576,5760,RED
DistanceOrColor,RED577,5770,RED
DistanceOrColor,RED578,5780,RED
DistanceOrColor,RED579,5790,RED
DistanceOrColor,RED580,5800,RED
DistanceOrColor,RED581,5810,RED
DistanceOrColor,RED582,5820,RED
DistanceOrColor,RED583,5830,RED
DistanceOrColor,RED584,5840,RED
DistanceOrColor,RED585,5850,RED
DistanceOrColor,RED586,5860,RED
DistanceOrColor,RED587,5870,RED
DistanceOrColor,RED588,5880,RED
DistanceOrColor,RED589,5890,RED
DistanceOrColor,RED590,5900,RED
DistanceOrColor,RED591,5910,RED
DistanceOrColor,RED592,5920,RED
DistanceOrColor,RED593,5930,RED
DistanceOrColor,RED594,5940,RED
DistanceOrColor,RED595,5950,RED
DistanceOrColor,RED596,5960,RED
DistanceOrColor,RED597,5970,RED
DistanceOrColor,RED598,5980,RED
DistanceOrColor,RED599,5990,RED
DistanceOrColor,RED600,6000,RED
DistanceOrColor,RED601,6010,RED
DistanceOrColor,RED602,6020,RED
DistanceOrColor,RED603,6030,RED
DistanceOrColor,RED604,6040,RED
DistanceOrColor,RED605,6050,RED
DistanceOrColor,RED606,6060,RED
DistanceOrColor,RED607,6070,RED
DistanceOrColor,RED608,6080,RED
DistanceOrColor,RED609,6090,RED
DistanceOrColor,RED610,6100,RED
DistanceOrColor,RED611,6110,RED
DistanceOrColor,RED612,6120,RED
DistanceOrColor,RED613,6130,RED
DistanceOrColor,RED614,6140,RED
DistanceOrColor,RED615,6150,RED
DistanceOrColor,RED616,6160,RED
DistanceOrColor,RED617,6170,RED
DistanceOrColor,RED618,6180,RED
DistanceOrColor,RED619,6190,RED
DistanceOrColor,RED620,6200,RED
DistanceOrColor,RED621,6210,RED
DistanceOrColor,RED622,6220,RED
DistanceOrColor,RED623,6230,RED
DistanceOrColor,RED624,6240,RED
DistanceOrColor,RED625,6250,RED
DistanceOrColor,RED626,6260,RED
DistanceOrColor,RED627,6270,RED
DistanceOrColor,RED628,6280,RED
DistanceOrColor,RED629,6290,RED
DistanceOrColor,RED630,6300,RED
DistanceOrColor,RED631,6310,RED
DistanceOrColor,RED632,6320,RED
DistanceOrColor,RED633,6330,RED
DistanceOrColor,RED634,6340,RED
DistanceOrColor,RED635,6350,RED
DistanceOrColor,RED636,6360,RED
DistanceOrColor,RED637,6370,RED
DistanceOrColor,RED638,6380,RED
DistanceOrColor,RED639,6390,RED
DistanceOrColor,RED640,6400,RED
DistanceOrColor,RED641,6410,RED
DistanceOrColor,RED642,6420,RED
DistanceOrColor,RED643,6430,RED
DistanceOrColor,RED644,6440,RED
DistanceOrColor,RED645,6450,RED
DistanceOrColor,RED646,6460,RED
DistanceOrColor,RED647,6470,RED
DistanceOrColor,RED648,6480,RED
DistanceOrColor,RED649,6490,RED
DistanceOrColor,RED650,6500,RED
DistanceOrColor,RED651,6510,RED
DistanceOrColor,RED652,6520,RED
DistanceOrColor,RED653,6530,RED
DistanceOrColor,RED654,6540,RED
DistanceOrColor,RED655,6550,RED
DistanceOrColor,RED656,6560,RED
DistanceOrColor,RED657,6570,RED
DistanceOrColor,RED658,6580,RED
DistanceOrColor,RED659,6590,RED
DistanceOrColor,RED660,6600,RED
DistanceOrColor,RED661,6610,RED
DistanceOrColor,RED662,6620,RED
DistanceOrColor,RED663,6630,RED
DistanceOrColor,RED664,6640,RED
DistanceOrColor,RED665,6650,RED
DistanceOrColor,RED666,6660,RED
DistanceOrColor,RED667,6670,RED
DistanceOrColor,RED668,6680,RED
DistanceOrColor,RED669,6690,RED
DistanceOrColor,RED670,6700,RED
DistanceOrColor,RED671,6710,RED
DistanceOrColor,RED672,6720,RED
DistanceOrColor,RED673,6730,RED
DistanceOrColor,RED674,6740,RED
DistanceOrColor,RED675,6750,RED
DistanceOrColor,RED676,6760,RED
DistanceOrColor,RED677,6770,RED
DistanceOrColor,RED678,6780,RED
DistanceOrColor,RED679,6790,RED
DistanceOrColor,RED680,6800,RED
DistanceOrColor,RED681,6810,RED
DistanceOrColor,RED682,6820,RED
DistanceOrColor,RED683,6830,RED
DistanceOrColor,RED684,6840,RED
DistanceOrColor,RED685,6850,RED
DistanceOrColor,RED686,6860,RED
DistanceOrColor,RED687,6870,RED
DistanceOrColor,RED688,6880,RED
DistanceOrColor,RED689,6890,RED
DistanceOrColor,RED690,6900,RED
DistanceOrColor,RED691,6910,RED
DistanceOrColor,RED692,6920,RED
DistanceOrColor,RED693,6930,RED
DistanceOrColor,RED694,6940,RED
DistanceOrColor,RED695,6950,RED
DistanceOrColor,RED696,6960,RED
DistanceOrColor,RED697,6970,RED
DistanceOrColor,RED698,6980,RED
DistanceOrColor,RED699,6990,RED
DistanceOrColor,RED700,7000,RED
DistanceOrColor,RED701,7010,RED
DistanceOrColor,RED702,7020,RED
DistanceOrColor,RED703,7030,RED
DistanceOrColor,RED704,7040,RED
DistanceOrColor,RED705,7050,RED
DistanceOrColor,RED706,7060,RED
DistanceOrColor,RED707,7070,RED
DistanceOrColor,RED708,7080,RED
DistanceOrColor,RED709,7090,RED
DistanceOrColor,RED710,7100,RED
DistanceOrColor,RED711,7110,RED
DistanceOrColor,RED712,7120,RED
DistanceOrColor,RED713,7130,RED
DistanceOrColor,RED714,7140,RED
DistanceOrColor,RED715,7150,RED
DistanceOrColor,RED716,7160,RED
DistanceOrColor,RED717,7170,RED
DistanceOrColor,RED718,7180,RED
DistanceOrColor,RED719,7190,RED
DistanceOrColor,RED720,7200,RED
DistanceOrColor,RED721,7210,RED
DistanceOrColor,RED722,7220,RED
DistanceOrColor,RED723,7230,RED
DistanceOrColor,RED724,7240,RED
DistanceOrColor,RED725,7250,RED
DistanceOrColor,RED726,7260,RED
DistanceOrColor,RED727,7270,RED
DistanceOrColor,RED728,7280,RED
DistanceOrColor,RED729,7290,RED
DistanceOrColor,RED730,7300,RED
DistanceOrColor,RED731,7310,RED
DistanceOrColor,RED732,7320,RED
DistanceOrColor,RED733,7330,RED
DistanceOrColor,RED734,7340,RED
DistanceOrColor,RED735,7350,RED
DistanceOrColor,RED736,7360,RED
DistanceOrColor,RED737,7370,RED
DistanceOrColor,RED738,7380,RED
DistanceOrColor,RED739,7390,RED
DistanceOrColor,RED740,7400,RED
DistanceOrColor,RED741,7410,RED
